Data,Produto,Categoria,Quantidade,Tipo,Valor Unitário,Custo,Canal de Venda,Método de Pagamento,Estado,Município
2016-08-29 12:44:22,Monitor LG,Monitor,1,Venda,2376.73,1283.06,Loja Física,Cartão de Crédito,AP,Pracuúba
2016-08-29 13:07:36,Teclado Radragon,Teclado,2,Compra,1110.16,501.24,Loja Física,Transferência Bancária,MA,Zé Doca
2016-08-29 14:09:18,Notebook Lenovo,Notebook,2,Compra,724.8,489.97,Loja Física,Transferência Bancária,MT,Nova Mutum
2016-08-29 16:30:38,Monitor BenQ,Monitor,4,Compra,1295.84,698.34,Online,Cartão de Crédito,RR,São Luiz
2016-08-30 12:06:12,Computador Lenovo,Computador,1,Venda,5935.16,5023.3,Online,Transferência Bancária,GO,Rio Quente
2016-08-30 12:12:47,Mouse Redragon,Mouse,5,Compra,611.26,418.27,Distribuidor,Transferência Bancária,PI,Alagoinha do Piauí
2016-08-30 16:31:23,Teclado Microsoft,Teclado,3,Venda,576.6,222.15,Loja Física,Cartão de Crédito,MT,Nova Mutum
2016-08-30 16:49:43,Mouse Logitech,Mouse,1,Compra,913.01,729.07,Online,Cartão de Crédito,AC,Santa Rosa do Purus
2016-08-31 09:20:31,Computador HP,Computador,1,Compra,5810.52,2768.05,Distribuidor,Boleto,MG,Itaú de Minas
2016-08-31 16:57:51,Notebook Asus,Notebook,3,Compra,1152.06,865.75,Online,Cartão de Crédito,PA,Mojuí dos Campos
2016-09-01 11:34:04,Teclado Corsair,Teclado,2,Compra,1126.12,509.27,Online,A Vista,BA,Jaborandi
2016-09-01 13:18:16,HD Externo Western Digital,Armazenamento,4,Venda,357.55,215.83,Loja Física,A Vista,MA,Zé Doca
2016-09-02 11:22:38,Monitor Asus ROG,Monitor,3,Venda,776.59,570.9,Loja Física,Boleto,PR,Fazenda Rio Grande
2016-09-02 11:24:18,Monitor Dell,Monitor,4,Venda,660.61,421.62,Distribuidor,Cartão de Crédito,RS,Jóia
2016-09-05 09:18:57,Notebook Acer,Notebook,1,Venda,3015.21,2144.46,Loja Física,Transferência Bancária,PA,Mojuí dos Campos
2016-09-05 09:21:07,Monitor Samsung,Monitor,3,Venda,706.73,368.06,Online,Transferência Bancária,RJ,São José do Vale do Rio Preto
2016-09-05 10:46:24,Computador Dell,Computador,3,Venda,9649.02,4904.97,Loja Física,A Vista,TO,Palmas
2016-09-05 11:56:04,Monitor Samsung,Monitor,3,Venda,2193.64,1327.41,Distribuidor,Transferência Bancária,RJ,São José do Vale do Rio Preto
2016-09-05 13:42:22,Notebook Acer,Notebook,2,Venda,1668.1,595.75,Distribuidor,A Vista,RR,São Luiz
2016-09-05 15:51:52,Mouse Multilaser,Mouse,5,Compra,566.11,177.75,Loja Física,A Vista,MA,Zé Doca
2016-09-05 16:57:14,Impressora HP,Impressora,2,Compra,810.39,349.42,Distribuidor,Cartão de Crédito,AL,Senador Rui Palmeira
2016-09-06 12:46:19,Teclado Logitech,Teclado,2,Venda,974.41,588.67,Online,Boleto,MA,Zé Doca
2016-09-06 13:16:53,Mouse C3Teck,Mouse,3,Compra,998.24,347.22,Distribuidor,Cartão de Crédito,BA,Jaborandi
2016-09-06 13:21:50,Monitor Dell,Monitor,2,Venda,1214.33,582.11,Loja Física,A Vista,GO,Rio Quente
2016-09-07 10:09:50,Monitor BenQ,Monitor,2,Venda,1461.8,863.29,Loja Física,Cartão de Crédito,CE,Quiterianópolis
2016-09-07 13:08:31,Teclado Logitech,Teclado,1,Compra,594.0,243.94,Distribuidor,Cartão de Crédito,RS,Jóia
2016-09-08 09:16:20,Notebook Samsung,Notebook,4,Venda,2346.98,1218.2,Distribuidor,Cartão de Crédito,PB,Várzea
2016-09-09 15:24:21,Teclado Logitech,Teclado,4,Compra,601.85,456.59,Distribuidor,Boleto,RO,Corumbiara
2016-09-12 09:33:11,Mouse Logitech,Mouse,5,Venda,525.63,177.82,Online,Transferência Bancária,BA,Jaborandi
2016-09-12 10:35:30,HD Externo Seagate,Armazenamento,3,Compra,248.38,118.7,Loja Física,Boleto,RJ,São José do Vale do Rio Preto
2016-09-12 11:40:23,Monitor Samsung,Monitor,3,Venda,1296.93,645.21,Distribuidor,Cartão de Crédito,MA,Zé Doca
2016-09-12 12:35:45,HD Externo Seagate,Armazenamento,3,Compra,175.03,138.58,Online,Cartão de Crédito,AM,Tonantins
2016-09-12 13:37:47,Impressora Brother,Impressora,1,Compra,1492.72,696.47,Loja Física,Cartão de Crédito,MS,Juti
2016-09-12 14:15:37,Monitor Samsung,Monitor,4,Venda,1808.12,1128.65,Online,Boleto,BA,Jaborandi
2016-09-12 14:51:26,Computador Dell,Computador,5,Compra,12442.14,7812.82,Online,Cartão de Crédito,RO,Corumbiara
2016-09-12 15:21:04,Monitor Dell,Monitor,2,Venda,1459.53,547.62,Distribuidor,A Vista,MG,Itaú de Minas
2016-09-13 10:34:31,Teclado Microsoft,Teclado,2,Compra,651.45,198.91,Online,A Vista,MS,Juti
2016-09-13 11:05:58,Monitor LG,Monitor,3,Venda,1270.5,449.85,Loja Física,A Vista,PE,Fernando de Noronha
2016-09-13 11:59:02,HD Externo Western Digital,Armazenamento,1,Compra,513.81,280.75,Distribuidor,A Vista,MG,Itaú de Minas
2016-09-13 13:21:13,Impressora Brother,Impressora,2,Venda,816.31,675.55,Loja Física,A Vista,RS,Jóia
2016-09-13 14:50:48,Impressora HP,Impressora,4,Venda,916.67,599.85,Loja Física,Cartão de Crédito,RJ,São José do Vale do Rio Preto
2016-09-15 09:16:00,Monitor Dell,Monitor,2,Venda,1608.14,1092.87,Distribuidor,A Vista,PB,Várzea
2016-09-15 15:14:34,Monitor Asus ROG,Monitor,4,Venda,1501.5,527.55,Loja Física,Transferência Bancária,PI,Alagoinha do Piauí
2016-09-16 12:22:50,Teclado Radragon,Teclado,2,Venda,614.49,516.37,Loja Física,Transferência Bancária,MA,Zé Doca
2016-09-19 10:16:41,Notebook Samsung,Notebook,1,Venda,1489.05,505.16,Online,Transferência Bancária,ES,Governador Lindenberg
2016-09-19 11:28:13,Teclado Logitech,Teclado,4,Venda,1111.16,720.27,Loja Física,Transferência Bancária,PR,Fazenda Rio Grande
2016-09-19 11:58:39,Impressora HP,Impressora,4,Venda,1071.19,701.57,Distribuidor,Cartão de Crédito,RS,Jóia
2016-09-19 12:34:09,Monitor LG,Monitor,4,Compra,858.67,344.05,Online,A Vista,MS,Juti
2016-09-19 13:35:30,Mouse C3Teck,Mouse,3,Venda,247.45,192.07,Loja Física,Cartão de Crédito,MA,Zé Doca
2016-09-20 09:30:19,Mouse C3Teck,Mouse,2,Venda,461.0,265.39,Distribuidor,Cartão de Crédito,RN,Baraúna
2016-09-20 09:31:26,Teclado Microsoft,Teclado,1,Compra,299.35,185.03,Loja Física,Cartão de Crédito,AL,Senador Rui Palmeira
2016-09-20 10:57:57,Mouse Razer,Mouse,1,Venda,881.26,563.1,Online,Transferência Bancária,CE,Quiterianópolis
2016-09-20 10:59:22,Impressora Brother,Impressora,4,Venda,597.18,329.21,Loja Física,Transferência Bancária,RR,São Luiz
2016-09-20 11:34:00,Computador Lenovo,Computador,5,Venda,7885.65,2838.46,Loja Física,A Vista,MS,Juti
2016-09-20 13:10:42,Computador Apple,Computador,2,Venda,11181.61,8150.69,Distribuidor,Transferência Bancária,AM,Tonantins
2016-09-20 13:21:03,Computador HP,Computador,5,Compra,11459.52,8716.79,Online,A Vista,PR,Fazenda Rio Grande
2016-09-21 12:21:06,Impressora Brother,Impressora,3,Venda,490.51,244.17,Loja Física,Cartão de Crédito,MS,Juti
2016-09-22 15:20:56,Notebook Dell,Notebook,3,Compra,2783.94,844.68,Online,Cartão de Crédito,PE,Fernando de Noronha
2016-09-23 11:28:47,Computador Dell,Computador,3,Venda,6535.78,3480.56,Online,Cartão de Crédito,RS,Jóia
2016-09-26 10:05:25,Notebook Lenovo,Notebook,5,Compra,3285.18,2725.97,Loja Física,Boleto,SP,Vargem Grande Paulista
2016-09-26 11:51:06,Impressora HP,Impressora,4,Venda,630.69,250.8,Distribuidor,Cartão de Crédito,CE,Quiterianópolis
2016-09-26 12:14:25,Computador Lenovo,Computador,1,Venda,6492.8,2113.22,Online,A Vista,AP,Pracuúba
2016-09-26 13:44:25,Impressora Brother,Impressora,4,Compra,1165.39,630.35,Online,A Vista,CE,Quiterianópolis
2016-09-26 13:52:13,Monitor Asus ROG,Monitor,3,Compra,2057.42,799.25,Distribuidor,Transferência Bancária,PR,Fazenda Rio Grande
2016-09-26 14:38:01,Monitor LG,Monitor,5,Venda,1349.43,439.11,Distribuidor,Boleto,BA,Jaborandi
2016-09-26 15:39:41,Teclado Corsair,Teclado,3,Compra,947.04,317.83,Loja Física,Transferência Bancária,DF,Brasília
2016-09-27 12:42:31,Notebook Lenovo,Notebook,1,Venda,3059.74,1979.93,Distribuidor,A Vista,MT,Nova Mutum
2016-09-28 09:24:56,Impressora Epson,Impressora,4,Compra,1115.15,358.3,Distribuidor,A Vista,GO,Rio Quente
2016-09-28 11:20:11,Notebook Dell,Notebook,1,Venda,1111.84,771.63,Online,Boleto,PB,Várzea
2016-09-29 15:24:25,Impressora Epson,Impressora,3,Compra,559.54,228.53,Online,Cartão de Crédito,ES,Governador Lindenberg
2016-09-30 12:56:51,Impressora Epson,Impressora,5,Venda,1396.95,555.16,Loja Física,Cartão de Crédito,PB,Várzea
2016-09-30 15:09:01,Computador Lenovo,Computador,2,Venda,5031.71,2700.28,Loja Física,A Vista,BA,Jaborandi
2016-09-30 15:24:11,HD Externo SanDisk,Armazenamento,4,Compra,490.59,198.11,Loja Física,Boleto,SP,Vargem Grande Paulista
2016-10-03 09:05:52,Computador HP,Computador,3,Venda,4876.13,3335.65,Online,Cartão de Crédito,SP,Vargem Grande Paulista
2016-10-03 10:03:55,HD Externo Adata,Armazenamento,1,Venda,161.5,71.84,Online,Cartão de Crédito,ES,Governador Lindenberg
2016-10-03 12:04:50,Monitor Samsung,Monitor,4,Venda,901.23,663.2,Distribuidor,Boleto,SC,Tunápolis
2016-10-03 14:55:20,Monitor LG,Monitor,2,Venda,1593.54,739.03,Distribuidor,A Vista,RO,Corumbiara
2016-10-03 16:59:08,HD Externo Seagate,Armazenamento,5,Compra,487.66,291.76,Loja Física,Boleto,PB,Várzea
2016-10-04 09:48:16,Computador Lenovo,Computador,3,Venda,5327.03,2777.01,Distribuidor,Cartão de Crédito,SP,Vargem Grande Paulista
2016-10-05 13:00:48,HD Externo SanDisk,Armazenamento,2,Venda,374.69,204.96,Online,A Vista,TO,Palmas
2016-10-06 11:37:03,Computador Apple,Computador,2,Venda,11096.19,6020.45,Distribuidor,Cartão de Crédito,AP,Pracuúba
2016-10-06 12:15:52,Monitor LG,Monitor,1,Compra,2433.42,1283.52,Loja Física,A Vista,CE,Quiterianópolis
2016-10-06 13:43:42,HD Externo SanDisk,Armazenamento,3,Compra,570.72,209.21,Distribuidor,A Vista,CE,Quiterianópolis
2016-10-10 09:14:02,Computador Apple,Computador,5,Venda,11962.3,4337.37,Online,Boleto,PA,Mojuí dos Campos
2016-10-10 09:26:52,Computador Lenovo,Computador,4,Compra,7717.77,5168.86,Distribuidor,A Vista,SE,Umbaúba
2016-10-10 11:19:53,Impressora Brother,Impressora,3,Compra,513.7,361.53,Loja Física,Transferência Bancária,PB,Várzea
2016-10-10 11:36:58,Notebook Dell,Notebook,1,Compra,973.75,724.6,Online,Transferência Bancária,GO,Rio Quente
2016-10-10 12:58:41,Impressora Brother,Impressora,3,Compra,386.79,117.83,Distribuidor,Boleto,MA,Zé Doca
2016-10-10 13:22:37,Mouse Logitech,Mouse,1,Compra,222.65,139.68,Distribuidor,A Vista,AP,Pracuúba
2016-10-10 13:26:22,Notebook Dell,Notebook,3,Venda,2230.42,1708.01,Online,Cartão de Crédito,RS,Jóia
2016-10-10 15:47:31,Computador Dell,Computador,1,Venda,10733.33,7660.89,Distribuidor,Transferência Bancária,SC,Tunápolis
2016-10-11 10:43:01,Teclado Microsoft,Teclado,2,Compra,273.61,207.63,Distribuidor,Cartão de Crédito,TO,Palmas
2016-10-11 11:35:35,Computador Apple,Computador,2,Venda,9190.96,3946.41,Distribuidor,Cartão de Crédito,AL,Senador Rui Palmeira
2016-10-11 12:03:40,Impressora Brother,Impressora,4,Compra,990.01,798.22,Loja Física,A Vista,MS,Juti
2016-10-11 15:32:59,Computador Apple,Computador,1,Venda,10797.7,5186.43,Distribuidor,Cartão de Crédito,RO,Corumbiara
2016-10-12 10:43:10,HD Externo Western Digital,Armazenamento,5,Compra,117.27,89.51,Loja Física,Transferência Bancária,MS,Juti
2016-10-14 10:57:00,Mouse Multilaser,Mouse,5,Compra,993.67,740.95,Distribuidor,A Vista,RS,Jóia
2016-10-14 12:31:50,Impressora Brother,Impressora,1,Compra,1078.53,836.88,Online,Transferência Bancária,PI,Alagoinha do Piauí
2016-10-14 14:45:18,HD Externo Seagate,Armazenamento,2,Venda,316.66,172.51,Online,A Vista,MG,Itaú de Minas
2016-10-14 14:46:17,Mouse Logitech,Mouse,3,Venda,467.11,170.7,Distribuidor,Cartão de Crédito,PB,Várzea
2016-10-17 11:53:39,Monitor Dell,Monitor,3,Compra,877.83,376.73,Distribuidor,Cartão de Crédito,MA,Zé Doca
2016-10-17 14:16:49,Computador HP,Computador,1,Compra,6291.33,2567.02,Distribuidor,Transferência Bancária,SE,Umbaúba
2016-10-18 12:10:28,Monitor BenQ,Monitor,4,Venda,750.94,248.87,Online,Transferência Bancária,PA,Mojuí dos Campos
2016-10-18 13:25:56,Monitor Samsung,Monitor,3,Compra,944.99,799.99,Distribuidor,Boleto,RS,Jóia
2016-10-19 11:46:42,Impressora Epson,Impressora,2,Venda,1676.87,639.76,Online,A Vista,PI,Alagoinha do Piauí
2016-10-19 16:04:32,Mouse Redragon,Mouse,3,Venda,721.63,296.73,Loja Física,A Vista,MG,Itaú de Minas
2016-10-24 13:04:03,HD Externo SanDisk,Armazenamento,2,Venda,455.43,232.17,Online,Boleto,PE,Fernando de Noronha
2016-10-24 14:19:20,Notebook Lenovo,Notebook,2,Venda,713.68,222.97,Distribuidor,Boleto,SC,Tunápolis
2016-10-24 15:20:18,Computador Apple,Computador,5,Venda,5800.49,4812.72,Distribuidor,A Vista,SC,Tunápolis
2016-10-24 16:29:54,HD Externo Western Digital,Armazenamento,1,Venda,167.36,80.89,Loja Física,Cartão de Crédito,DF,Brasília
2016-10-24 16:40:47,HD Externo Adata,Armazenamento,1,Compra,321.93,225.5,Loja Física,Cartão de Crédito,AM,Tonantins
2016-10-25 11:57:01,Computador Lenovo,Computador,5,Venda,6855.75,5233.92,Loja Física,Cartão de Crédito,MA,Zé Doca
2016-10-25 14:12:09,Monitor AOC,Monitor,1,Venda,1149.81,593.5,Distribuidor,A Vista,GO,Rio Quente
2016-10-25 16:49:46,HD Externo Seagate,Armazenamento,1,Compra,375.18,267.53,Loja Física,Cartão de Crédito,RN,Baraúna
2016-10-27 11:53:40,Notebook Dell,Notebook,2,Venda,801.47,679.48,Online,A Vista,AC,Santa Rosa do Purus
2016-10-27 14:05:56,Computador Apple,Computador,4,Venda,5560.99,2951.19,Loja Física,Cartão de Crédito,PI,Alagoinha do Piauí
2016-10-28 15:07:39,Mouse Redragon,Mouse,2,Compra,330.63,254.79,Loja Física,Boleto,RJ,São José do Vale do Rio Preto
2016-10-28 15:50:54,Monitor LG,Monitor,5,Venda,2282.74,969.52,Online,Cartão de Crédito,MS,Juti
2016-10-31 09:27:10,Monitor LG,Monitor,4,Compra,2117.36,759.55,Loja Física,A Vista,SC,Tunápolis
2016-10-31 09:54:56,Impressora Brother,Impressora,3,Compra,722.08,562.77,Online,A Vista,CE,Quiterianópolis
2016-10-31 10:14:02,Teclado Corsair,Teclado,4,Venda,1188.21,383.11,Loja Física,Cartão de Crédito,RJ,São José do Vale do Rio Preto
2016-10-31 10:44:07,Computador Dell,Computador,2,Compra,8049.37,4039.13,Online,A Vista,RN,Baraúna
2016-10-31 10:59:26,Monitor LG,Monitor,2,Compra,1268.03,442.02,Distribuidor,Boleto,MA,Zé Doca
2016-10-31 11:00:07,Notebook Acer,Notebook,1,Venda,1179.67,528.38,Online,A Vista,AC,Santa Rosa do Purus
2016-10-31 12:48:12,HD Externo Adata,Armazenamento,4,Compra,302.53,108.92,Online,A Vista,SE,Umbaúba
2016-10-31 13:14:45,Monitor Samsung,Monitor,1,Venda,2376.84,1706.94,Distribuidor,Boleto,AC,Santa Rosa do Purus
2016-10-31 16:29:03,Notebook Asus,Notebook,4,Compra,2516.41,1121.87,Online,A Vista,DF,Brasília
2016-11-01 13:10:08,Mouse Multilaser,Mouse,2,Compra,380.5,242.05,Loja Física,Transferência Bancária,PB,Várzea
2016-11-01 13:48:03,Teclado Logitech,Teclado,4,Venda,587.47,187.64,Loja Física,Transferência Bancária,MT,Nova Mutum
2016-11-01 15:27:06,Mouse C3Teck,Mouse,1,Venda,537.91,454.29,Online,Transferência Bancária,ES,Governador Lindenberg
2016-11-02 09:15:19,Teclado Microsoft,Teclado,2,Venda,1121.06,414.87,Online,Boleto,ES,Governador Lindenberg
2016-11-02 11:02:36,Impressora Epson,Impressora,3,Venda,1501.47,499.7,Distribuidor,A Vista,AP,Pracuúba
2016-11-02 13:48:36,Mouse Redragon,Mouse,2,Venda,671.57,390.39,Online,Transferência Bancária,PA,Mojuí dos Campos
2016-11-03 16:06:24,Monitor Asus ROG,Monitor,4,Venda,1856.78,864.95,Distribuidor,Boleto,AL,Senador Rui Palmeira
2016-11-04 12:03:06,Monitor Asus ROG,Monitor,5,Venda,631.54,477.48,Distribuidor,Transferência Bancária,SE,Umbaúba
2016-11-07 09:26:20,Computador Dell,Computador,4,Venda,4132.03,1597.46,Online,Transferência Bancária,RR,São Luiz
2016-11-07 09:26:55,Teclado Logitech,Teclado,2,Venda,679.24,363.51,Loja Física,A Vista,PA,Mojuí dos Campos
2016-11-07 12:56:21,Teclado Radragon,Teclado,4,Compra,328.88,143.62,Distribuidor,A Vista,ES,Governador Lindenberg
2016-11-07 13:36:18,Monitor Asus ROG,Monitor,1,Venda,2014.18,1405.5,Online,Cartão de Crédito,MA,Zé Doca
2016-11-07 14:52:49,Monitor BenQ,Monitor,3,Compra,2355.17,1190.35,Distribuidor,Cartão de Crédito,SC,Tunápolis
2016-11-07 16:59:04,Mouse C3Teck,Mouse,5,Venda,1137.76,836.71,Online,Boleto,MS,Juti
2016-11-08 11:54:24,Computador Lenovo,Computador,5,Venda,2730.56,1929.85,Loja Física,A Vista,GO,Rio Quente
2016-11-08 14:08:12,Impressora HP,Impressora,3,Venda,710.9,543.82,Distribuidor,A Vista,RR,São Luiz
2016-11-09 13:25:09,Teclado Microsoft,Teclado,1,Venda,999.95,391.63,Distribuidor,Transferência Bancária,RO,Corumbiara
2016-11-09 15:53:44,Monitor Samsung,Monitor,1,Compra,1469.96,961.74,Distribuidor,Transferência Bancária,RJ,São José do Vale do Rio Preto
2016-11-09 16:41:41,Impressora Samsung,Impressora,2,Venda,1283.36,569.09,Online,Cartão de Crédito,GO,Rio Quente
2016-11-10 10:56:12,Teclado Corsair,Teclado,4,Venda,945.69,520.73,Loja Física,Transferência Bancária,ES,Governador Lindenberg
2016-11-10 11:15:56,Mouse Logitech,Mouse,1,Venda,1038.51,841.93,Distribuidor,Boleto,SC,Tunápolis
2016-11-10 12:46:52,Mouse Razer,Mouse,5,Venda,630.75,302.76,Distribuidor,Boleto,AL,Senador Rui Palmeira
2016-11-10 13:40:50,Impressora Epson,Impressora,5,Venda,535.24,300.92,Loja Física,Transferência Bancária,CE,Quiterianópolis
2016-11-10 15:30:24,Monitor LG,Monitor,2,Compra,1565.8,1035.87,Distribuidor,A Vista,AC,Santa Rosa do Purus
2016-11-11 16:11:58,Teclado Logitech,Teclado,3,Venda,833.88,527.53,Loja Física,A Vista,SP,Vargem Grande Paulista
2016-11-14 10:37:59,HD Externo Seagate,Armazenamento,2,Venda,534.98,186.17,Online,A Vista,DF,Brasília
2016-11-14 13:20:47,Monitor Dell,Monitor,5,Venda,876.79,500.38,Online,Cartão de Crédito,SP,Vargem Grande Paulista
2016-11-14 13:30:51,Monitor Samsung,Monitor,2,Compra,2346.09,1108.06,Distribuidor,Transferência Bancária,MS,Juti
2016-11-15 10:08:38,Computador Lenovo,Computador,4,Compra,6575.09,5132.17,Distribuidor,A Vista,GO,Rio Quente
2016-11-15 11:25:44,Impressora HP,Impressora,1,Compra,614.37,398.71,Distribuidor,Transferência Bancária,AM,Tonantins
2016-11-15 15:17:01,Monitor AOC,Monitor,5,Compra,2228.53,1159.94,Loja Física,Cartão de Crédito,TO,Palmas
2016-11-15 16:10:13,Notebook Samsung,Notebook,2,Compra,3346.75,1514.39,Online,Cartão de Crédito,MA,Zé Doca
2016-11-16 11:52:06,Mouse C3Teck,Mouse,2,Compra,715.04,553.91,Online,Cartão de Crédito,SP,Vargem Grande Paulista
2016-11-16 14:38:24,Monitor Dell,Monitor,2,Venda,1067.62,750.46,Distribuidor,Transferência Bancária,AC,Santa Rosa do Purus
2016-11-17 10:51:41,Notebook Dell,Notebook,4,Venda,1376.43,891.57,Online,Cartão de Crédito,AL,Senador Rui Palmeira
2016-11-17 14:45:22,Monitor Asus ROG,Monitor,5,Compra,2024.51,1212.68,Online,A Vista,SP,Vargem Grande Paulista
2016-11-17 15:35:02,Computador Dell,Computador,5,Compra,9137.46,4734.48,Loja Física,Transferência Bancária,ES,Governador Lindenberg
2016-11-18 16:02:49,Mouse C3Teck,Mouse,1,Venda,453.72,211.32,Distribuidor,Transferência Bancária,DF,Brasília
2016-11-18 16:51:09,HD Externo Western Digital,Armazenamento,4,Compra,300.21,184.27,Distribuidor,Cartão de Crédito,RS,Jóia
2016-11-21 09:39:32,Computador Apple,Computador,5,Venda,8385.16,5769.22,Distribuidor,Transferência Bancária,SE,Umbaúba
2016-11-21 10:29:59,HD Externo Western Digital,Armazenamento,1,Venda,129.39,60.43,Distribuidor,Transferência Bancária,MS,Juti
2016-11-21 10:38:03,Mouse Multilaser,Mouse,4,Venda,740.91,386.52,Online,Transferência Bancária,RJ,São José do Vale do Rio Preto
2016-11-21 12:13:40,Computador Dell,Computador,3,Venda,10319.53,7326.71,Distribuidor,Transferência Bancária,SC,Tunápolis
2016-11-21 15:38:35,Teclado Radragon,Teclado,4,Compra,871.19,371.15,Loja Física,A Vista,SE,Umbaúba
2016-11-22 16:20:35,Impressora Samsung,Impressora,1,Compra,531.74,276.96,Loja Física,A Vista,RR,São Luiz
2016-11-23 12:44:10,Impressora Brother,Impressora,5,Compra,1374.37,463.17,Online,Boleto,AM,Tonantins
2016-11-24 12:52:40,Mouse C3Teck,Mouse,5,Compra,678.16,234.27,Distribuidor,Transferência Bancária,AL,Senador Rui Palmeira
2016-11-24 13:07:44,Teclado Logitech,Teclado,1,Venda,508.37,206.1,Loja Física,A Vista,AP,Pracuúba
2016-11-24 13:57:07,Monitor Asus ROG,Monitor,4,Venda,1554.87,1261.61,Loja Física,Cartão de Crédito,MA,Zé Doca
2016-11-25 11:43:25,Monitor Asus ROG,Monitor,4,Compra,2040.91,1494.98,Online,Boleto,TO,Palmas
2016-11-28 09:31:41,HD Externo Adata,Armazenamento,2,Compra,117.67,79.74,Loja Física,A Vista,GO,Rio Quente
2016-11-28 11:39:03,Monitor BenQ,Monitor,2,Compra,740.49,288.94,Online,Transferência Bancária,MG,Itaú de Minas
2016-11-28 12:36:05,Monitor AOC,Monitor,2,Venda,1163.9,963.33,Loja Física,Transferência Bancária,SP,Vargem Grande Paulista
2016-11-28 13:07:40,Computador Lenovo,Computador,5,Compra,10898.63,8062.25,Distribuidor,Transferência Bancária,RJ,São José do Vale do Rio Preto
2016-11-28 15:27:59,Monitor Samsung,Monitor,3,Venda,1235.4,697.89,Loja Física,Transferência Bancária,AP,Pracuúba
2016-11-28 16:35:07,Notebook Samsung,Notebook,3,Compra,835.81,323.64,Online,Transferência Bancária,ES,Governador Lindenberg
2016-11-29 12:21:24,Computador Lenovo,Computador,3,Compra,12082.93,4419.21,Loja Física,Transferência Bancária,RJ,São José do Vale do Rio Preto
2016-11-29 12:27:16,Notebook Acer,Notebook,1,Compra,1994.22,1550.58,Loja Física,Cartão de Crédito,AM,Tonantins
2016-11-30 09:57:47,Monitor Samsung,Monitor,4,Compra,2373.31,772.54,Loja Física,Transferência Bancária,AM,Tonantins
2016-11-30 14:10:02,Monitor BenQ,Monitor,2,Compra,1336.99,895.21,Online,A Vista,DF,Brasília
2016-12-01 11:15:38,Teclado Microsoft,Teclado,2,Venda,760.94,529.77,Loja Física,A Vista,PA,Mojuí dos Campos
2016-12-02 09:14:26,Mouse Multilaser,Mouse,1,Compra,1105.21,636.73,Online,Cartão de Crédito,RR,São Luiz
2016-12-02 13:02:52,Teclado Corsair,Teclado,4,Compra,701.28,418.38,Online,Boleto,RR,São Luiz
2016-12-02 13:53:56,Monitor Samsung,Monitor,4,Venda,572.0,178.05,Distribuidor,Boleto,AP,Pracuúba
